0.00.018.917 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.099 I srv          init: The UI is disabled
0.00.019.103 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.032.195 I srv    load_model: loading model './models/qwen2.5-1.5b-instruct-q4_k_m.gguf'
0.00.429.013 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.201.173 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.207.069 I srv  llama_server: model loaded
0.01.207.092 I srv  llama_server: listening on http://127.0.0.1:8081
2.17.571.887 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
419.49.064.903 I slot print_timing: id  3 | task 3506 |        eval time =    1190.04 ms /    37 tokens (   32.16 ms per token,    31.09 tokens per second)
419.49.064.904 I slot print_timing: id  3 | task 3506 |       total time =    2121.88 ms /   350 tokens
419.49.064.904 I slot print_timing: id  3 | task 3506 |    graphs reused =       3170
419.49.064.950 I slot      release: id  3 | task 3506 | stop processing: n_tokens = 349, truncated = 0
419.49.071.298 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.628
419.49.071.529 I slot launch_slot_: id  3 | task 3545 | processing task, is_child = 0
419.51.131.509 I slot print_timing: id  3 | task 3545 | prompt eval time =     941.24 ms /   317 tokens (    2.97 ms per token,   336.79 tokens per second)
419.51.131.520 I slot print_timing: id  3 | task 3545 |        eval time =    1118.69 ms /    35 tokens (   31.96 ms per token,    31.29 tokens per second)
419.51.131.521 I slot print_timing: id  3 | task 3545 |       total time =    2059.93 ms /   352 tokens
419.51.131.522 I slot print_timing: id  3 | task 3545 |    graphs reused =       3203
419.51.131.571 I slot      release: id  3 | task 3545 | stop processing: n_tokens = 351, truncated = 0
419.51.138.249 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.620 (> 0.100 thold), f_keep = 0.624
419.51.138.543 I slot launch_slot_: id  3 | task 3582 | processing task, is_child = 0
419.53.488.175 I slot print_timing: id  3 | task 3582 | prompt eval time =    1057.62 ms /   353 tokens (    3.00 ms per token,   333.77 tokens per second)
419.53.488.184 I slot print_timing: id  3 | task 3582 |        eval time =    1291.94 ms /    40 tokens (   32.30 ms per token,    30.96 tokens per second)
419.53.488.186 I slot print_timing: id  3 | task 3582 |       total time =    2349.56 ms /   393 tokens
419.53.488.187 I slot print_timing: id  3 | task 3582 |    graphs reused =       3241
419.53.488.248 I slot      release: id  3 | task 3582 | stop processing: n_tokens = 392, truncated = 0
419.53.497.006 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.569
419.53.497.226 I slot launch_slot_: id  3 | task 3624 | processing task, is_child = 0
419.55.700.139 I slot print_timing: id  3 | task 3624 | prompt eval time =    1046.04 ms /   350 tokens (    2.99 ms per token,   334.60 tokens per second)
419.55.700.146 I slot print_timing: id  3 | task 3624 |        eval time =    1156.83 ms /    36 tokens (   32.13 ms per token,    31.12 tokens per second)
419.55.700.147 I slot print_timing: id  3 | task 3624 |       total time =    2202.86 ms /   386 tokens
419.55.700.148 I slot print_timing: id  3 | task 3624 |    graphs reused =       3275
419.55.700.199 I slot      release: id  3 | task 3624 | stop processing: n_tokens = 385, truncated = 0
419.55.731.532 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.716 (> 0.100 thold), f_keep = 0.569
419.55.731.805 I slot launch_slot_: id  3 | task 3662 | processing task, is_child = 0
419.57.577.030 I slot print_timing: id  3 | task 3662 | prompt eval time =     916.56 ms /   306 tokens (    3.00 ms per token,   333.86 tokens per second)
419.57.577.040 I slot print_timing: id  3 | task 3662 |        eval time =     928.62 ms /    29 tokens (   32.02 ms per token,    31.23 tokens per second)
419.57.577.041 I slot print_timing: id  3 | task 3662 |       total time =    1845.17 ms /   335 tokens
419.57.577.041 I slot print_timing: id  3 | task 3662 |    graphs reused =       3302
419.57.577.087 I slot      release: id  3 | task 3662 | stop processing: n_tokens = 334, truncated = 0
419.57.596.084 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.713 (> 0.100 thold), f_keep = 0.656
419.57.596.307 I slot launch_slot_: id  3 | task 3693 | processing task, is_child = 0
419.59.595.192 I slot print_timing: id  3 | task 3693 | prompt eval time =     913.60 ms /   307 tokens (    2.98 ms per token,   336.03 tokens per second)
419.59.595.199 I slot print_timing: id  3 | task 3693 |        eval time =    1085.24 ms /    34 tokens (   31.92 ms per token,    31.33 tokens per second)
419.59.595.200 I slot print_timing: id  3 | task 3693 |       total time =    1998.84 ms /   341 tokens
419.59.595.208 I slot print_timing: id  3 | task 3693 |    graphs reused =       3334
419.59.595.254 I slot      release: id  3 | task 3693 | stop processing: n_tokens = 340, truncated = 0
419.59.601.681 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.644
419.59.601.926 I slot launch_slot_: id  3 | task 3729 | processing task, is_child = 0
420.01.864.019 I slot print_timing: id  3 | task 3729 | prompt eval time =    1006.25 ms /   338 tokens (    2.98 ms per token,   335.90 tokens per second)
420.01.864.029 I slot print_timing: id  3 | task 3729 |        eval time =    1255.79 ms /    39 tokens (   32.20 ms per token,    31.06 tokens per second)
420.01.864.031 I slot print_timing: id  3 | task 3729 |       total time =    2262.04 ms /   377 tokens
420.01.864.031 I slot print_timing: id  3 | task 3729 |    graphs reused =       3371
420.01.864.079 I slot      release: id  3 | task 3729 | stop processing: n_tokens = 376, truncated = 0
420.01.892.069 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.582
420.01.892.344 I slot launch_slot_: id  3 | task 3770 | processing task, is_child = 0
420.04.647.455 I slot print_timing: id  3 | task 3770 | prompt eval time =    1007.63 ms /   338 tokens (    2.98 ms per token,   335.44 tokens per second)
420.04.647.464 I slot print_timing: id  3 | task 3770 |        eval time =    1747.42 ms /    54 tokens (   32.36 ms per token,    30.90 tokens per second)
420.04.647.466 I slot print_timing: id  3 | task 3770 |       total time =    2755.05 ms /   392 tokens
420.04.647.467 I slot print_timing: id  3 | task 3770 |    graphs reused =       3423
420.04.647.517 I slot      release: id  3 | task 3770 | stop processing: n_tokens = 391, truncated = 0
420.04.656.358 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.652 (> 0.100 thold), f_keep = 0.560
420.04.656.631 I slot launch_slot_: id  3 | task 3826 | processing task, is_child = 0
420.06.818.061 I slot print_timing: id  3 | task 3826 | prompt eval time =    1003.96 ms /   336 tokens (    2.99 ms per token,   334.68 tokens per second)
420.06.818.071 I slot print_timing: id  3 | task 3826 |        eval time =    1157.42 ms /    36 tokens (   32.15 ms per token,    31.10 tokens per second)
420.06.818.072 I slot print_timing: id  3 | task 3826 |       total time =    2161.38 ms /   372 tokens
420.06.818.073 I slot print_timing: id  3 | task 3826 |    graphs reused =       3457
420.06.818.121 I slot      release: id  3 | task 3826 | stop processing: n_tokens = 371, truncated = 0
420.06.845.035 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.646 (> 0.100 thold), f_keep = 0.590
420.06.845.324 I slot launch_slot_: id  3 | task 3864 | processing task, is_child = 0
420.09.236.845 I slot print_timing: id  3 | task 3864 | prompt eval time =    1003.61 ms /   339 tokens (    2.96 ms per token,   337.78 tokens per second)
420.09.236.855 I slot print_timing: id  3 | task 3864 |        eval time =    1387.85 ms /    43 tokens (   32.28 ms per token,    30.98 tokens per second)
420.09.236.856 I slot print_timing: id  3 | task 3864 |       total time =    2391.47 ms /   382 tokens
420.09.236.857 I slot print_timing: id  3 | task 3864 |    graphs reused =       3498
420.09.236.905 I slot      release: id  3 | task 3864 | stop processing: n_tokens = 381, truncated = 0
420.09.243.351 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.697 (> 0.100 thold), f_keep = 0.575
420.09.243.633 I slot launch_slot_: id  3 | task 3909 | processing task, is_child = 0
420.11.401.825 I slot print_timing: id  3 | task 3909 | prompt eval time =     939.54 ms /   314 tokens (    2.99 ms per token,   334.21 tokens per second)
420.11.401.834 I slot print_timing: id  3 | task 3909 |        eval time =    1218.60 ms /    38 tokens (   32.07 ms per token,    31.18 tokens per second)
420.11.401.835 I slot print_timing: id  3 | task 3909 |       total time =    2158.14 ms /   352 tokens
420.11.401.836 I slot print_timing: id  3 | task 3909 |    graphs reused =       3534
420.11.401.882 I slot      release: id  3 | task 3909 | stop processing: n_tokens = 351, truncated = 0
420.11.408.401 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.698 (> 0.100 thold), f_keep = 0.627
420.11.408.632 I slot launch_slot_: id  3 | task 3949 | processing task, is_child = 0
420.13.210.969 I slot print_timing: id  3 | task 3949 | prompt eval time =     940.02 ms /   315 tokens (    2.98 ms per token,   335.10 tokens per second)
420.13.210.979 I slot print_timing: id  3 | task 3949 |        eval time =     862.27 ms /    27 tokens (   31.94 ms per token,    31.31 tokens per second)
420.13.210.980 I slot print_timing: id  3 | task 3949 |       total time =    1802.29 ms /   342 tokens
420.13.210.981 I slot print_timing: id  3 | task 3949 |    graphs reused =       3559
420.13.211.029 I slot      release: id  3 | task 3949 | stop processing: n_tokens = 341, truncated = 0
420.13.217.366 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.642
420.13.217.596 I slot launch_slot_: id  3 | task 3978 | processing task, is_child = 0
420.15.053.849 I slot print_timing: id  3 | task 3978 | prompt eval time =     912.61 ms /   308 tokens (    2.96 ms per token,   337.49 tokens per second)
420.15.053.857 I slot print_timing: id  3 | task 3978 |        eval time =     923.59 ms /    29 tokens (   31.85 ms per token,    31.40 tokens per second)
420.15.053.858 I slot print_timing: id  3 | task 3978 |       total time =    1836.20 ms /   337 tokens
420.15.053.859 I slot print_timing: id  3 | task 3978 |    graphs reused =       3586
420.15.053.909 I slot      release: id  3 | task 3978 | stop processing: n_tokens = 336, truncated = 0
420.15.060.751 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.652
420.15.060.990 I slot launch_slot_: id  3 | task 4009 | processing task, is_child = 0
420.17.512.157 I slot print_timing: id  3 | task 4009 | prompt eval time =    1012.32 ms /   342 tokens (    2.96 ms per token,   337.84 tokens per second)
420.17.512.164 I slot print_timing: id  3 | task 4009 |        eval time =    1438.80 ms /    42 tokens (   34.26 ms per token,    29.19 tokens per second)
420.17.512.166 I slot print_timing: id  3 | task 4009 |       total time =    2451.12 ms /   384 tokens
420.17.512.167 I slot print_timing: id  3 | task 4009 |    graphs reused =       3626
420.17.512.218 I slot      release: id  3 | task 4009 | stop processing: n_tokens = 383, truncated = 0
420.17.539.646 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.572
420.17.540.031 I slot launch_slot_: id  3 | task 4053 | processing task, is_child = 0
420.20.211.941 I slot print_timing: id  3 | task 4053 | prompt eval time =    1051.03 ms /   344 tokens (    3.06 ms per token,   327.30 tokens per second)
420.20.211.951 I slot print_timing: id  3 | task 4053 |        eval time =    1620.81 ms /    50 tokens (   32.42 ms per token,    30.85 tokens per second)
420.20.211.952 I slot print_timing: id  3 | task 4053 |       total time =    2671.84 ms /   394 tokens
420.20.211.953 I slot print_timing: id  3 | task 4053 |    graphs reused =       3674
420.20.211.999 I slot      release: id  3 | task 4053 | stop processing: n_tokens = 393, truncated = 0
420.20.228.278 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.557
420.20.228.632 I slot launch_slot_: id  3 | task 4105 | processing task, is_child = 0
420.22.530.474 I slot print_timing: id  3 | task 4105 | prompt eval time =    1045.53 ms /   337 tokens (    3.10 ms per token,   322.33 tokens per second)
420.22.530.484 I slot print_timing: id  3 | task 4105 |        eval time =    1256.26 ms /    39 tokens (   32.21 ms per token,    31.04 tokens per second)
420.22.530.486 I slot print_timing: id  3 | task 4105 |       total time =    2301.78 ms /   376 tokens
420.22.530.487 I slot print_timing: id  3 | task 4105 |    graphs reused =       3711
420.22.530.537 I slot      release: id  3 | task 4105 | stop processing: n_tokens = 375, truncated = 0
420.22.554.550 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.584
420.22.554.819 I slot launch_slot_: id  3 | task 4146 | processing task, is_child = 0
420.25.295.697 I slot print_timing: id  3 | task 4146 | prompt eval time =     987.43 ms /   331 tokens (    2.98 ms per token,   335.21 tokens per second)
420.25.295.706 I slot print_timing: id  3 | task 4146 |        eval time =    1753.39 ms /    54 tokens (   32.47 ms per token,    30.80 tokens per second)
420.25.295.707 I slot print_timing: id  3 | task 4146 |       total time =    2740.82 ms /   385 tokens
420.25.295.708 I slot print_timing: id  3 | task 4146 |    graphs reused =       3763
420.25.295.759 I slot      release: id  3 | task 4146 | stop processing: n_tokens = 384, truncated = 0
420.25.302.323 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.672 (> 0.100 thold), f_keep = 0.570
420.25.302.589 I slot launch_slot_: id  3 | task 4202 | processing task, is_child = 0
420.27.366.559 I slot print_timing: id  3 | task 4202 | prompt eval time =     974.63 ms /   326 tokens (    2.99 ms per token,   334.48 tokens per second)
420.27.366.568 I slot print_timing: id  3 | task 4202 |        eval time =    1089.29 ms /    34 tokens (   32.04 ms per token,    31.21 tokens per second)
420.27.366.570 I slot print_timing: id  3 | task 4202 |       total time =    2063.92 ms /   360 tokens
420.27.366.570 I slot print_timing: id  3 | task 4202 |    graphs reused =       3795
420.27.366.615 I slot      release: id  3 | task 4202 | stop processing: n_tokens = 359, truncated = 0
420.27.372.955 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.610
420.27.373.185 I slot launch_slot_: id  3 | task 4238 | processing task, is_child = 0
420.29.408.744 I slot print_timing: id  3 | task 4238 | prompt eval time =     943.46 ms /   317 tokens (    2.98 ms per token,   336.00 tokens per second)
420.29.408.752 I slot print_timing: id  3 | task 4238 |        eval time =    1092.06 ms /    34 tokens (   32.12 ms per token,    31.13 tokens per second)
420.29.408.753 I slot print_timing: id  3 | task 4238 |       total time =    2035.51 ms /   351 tokens
420.29.408.754 I slot print_timing: id  3 | task 4238 |    graphs reused =       3827
420.29.408.799 I slot      release: id  3 | task 4238 | stop processing: n_tokens = 350, truncated = 0
420.29.415.296 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.638 (> 0.100 thold), f_keep = 0.626
420.29.415.525 I slot launch_slot_: id  3 | task 4274 | processing task, is_child = 0
