0.00.020.202 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.319 I srv          init: The UI is disabled
0.00.020.320 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.025.498 I srv    load_model: loading model './models/llama-3.2-3b-instruct-q4_k_m.gguf'
0.02.688.955 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.695.310 I srv  llama_server: model loaded
0.02.695.319 I srv  llama_server: listening on http://127.0.0.1:8082
2.31.893.319 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
426.16.190.840 I slot print_timing: id  2 | task 3737 |        eval time =    4266.29 ms /    45 tokens (   94.81 ms per token,    10.55 tokens per second)
426.16.190.841 I slot print_timing: id  2 | task 3737 |       total time =    7608.20 ms /   405 tokens
426.16.190.843 I slot print_timing: id  2 | task 3737 |    graphs reused =       3417
426.16.190.933 I slot      release: id  2 | task 3737 | stop processing: n_tokens = 404, truncated = 0
426.16.215.037 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.669 (> 0.100 thold), f_keep = 0.597
426.16.215.562 I slot launch_slot_: id  2 | task 3784 | processing task, is_child = 0
426.24.617.248 I slot print_timing: id  2 | task 3784 | prompt eval time =    3381.59 ms /   360 tokens (    9.39 ms per token,   106.46 tokens per second)
426.24.617.257 I slot print_timing: id  2 | task 3784 |        eval time =    5019.95 ms /    53 tokens (   94.72 ms per token,    10.56 tokens per second)
426.24.617.258 I slot print_timing: id  2 | task 3784 |       total time =    8401.54 ms /   413 tokens
426.24.617.259 I slot print_timing: id  2 | task 3784 |    graphs reused =       3468
426.24.617.315 I slot      release: id  2 | task 3784 | stop processing: n_tokens = 412, truncated = 0
426.24.646.707 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.673 (> 0.100 thold), f_keep = 0.585
426.24.647.284 I slot launch_slot_: id  2 | task 3839 | processing task, is_child = 0
426.31.772.976 I slot print_timing: id  2 | task 3839 | prompt eval time =    3335.61 ms /   358 tokens (    9.32 ms per token,   107.33 tokens per second)
426.31.772.985 I slot print_timing: id  2 | task 3839 |        eval time =    3789.98 ms /    39 tokens (   97.18 ms per token,    10.29 tokens per second)
426.31.772.986 I slot print_timing: id  2 | task 3839 |       total time =    7125.59 ms /   397 tokens
426.31.772.986 I slot print_timing: id  2 | task 3839 |    graphs reused =       3505
426.31.773.045 I slot      release: id  2 | task 3839 | stop processing: n_tokens = 396, truncated = 0
426.31.798.618 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.668 (> 0.100 thold), f_keep = 0.609
426.31.798.937 I slot launch_slot_: id  2 | task 3880 | processing task, is_child = 0
426.40.209.268 I slot print_timing: id  2 | task 3880 | prompt eval time =    3466.60 ms /   361 tokens (    9.60 ms per token,   104.14 tokens per second)
426.40.209.281 I slot print_timing: id  2 | task 3880 |        eval time =    4943.62 ms /    48 tokens (  102.99 ms per token,     9.71 tokens per second)
426.40.209.283 I slot print_timing: id  2 | task 3880 |       total time =    8410.22 ms /   409 tokens
426.40.209.285 I slot print_timing: id  2 | task 3880 |    graphs reused =       3551
426.40.209.424 I slot      release: id  2 | task 3880 | stop processing: n_tokens = 408, truncated = 0
426.40.220.513 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.717 (> 0.100 thold), f_keep = 0.591
426.40.221.163 I slot launch_slot_: id  2 | task 3930 | processing task, is_child = 0
426.48.857.627 I slot print_timing: id  2 | task 3930 | prompt eval time =    3185.49 ms /   336 tokens (    9.48 ms per token,   105.48 tokens per second)
426.48.857.637 I slot print_timing: id  2 | task 3930 |        eval time =    5450.85 ms /    55 tokens (   99.11 ms per token,    10.09 tokens per second)
426.48.857.639 I slot print_timing: id  2 | task 3930 |       total time =    8636.34 ms /   391 tokens
426.48.857.640 I slot print_timing: id  2 | task 3930 |    graphs reused =       3604
426.48.857.714 I slot      release: id  2 | task 3930 | stop processing: n_tokens = 390, truncated = 0
426.48.869.133 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.718 (> 0.100 thold), f_keep = 0.621
426.48.869.746 I slot launch_slot_: id  2 | task 3987 | processing task, is_child = 0
426.54.830.756 I slot print_timing: id  2 | task 3987 | prompt eval time =    3197.40 ms /   337 tokens (    9.49 ms per token,   105.40 tokens per second)
426.54.830.764 I slot print_timing: id  2 | task 3987 |        eval time =    2763.51 ms /    27 tokens (  102.35 ms per token,     9.77 tokens per second)
426.54.830.765 I slot print_timing: id  2 | task 3987 |       total time =    5960.91 ms /   364 tokens
426.54.830.766 I slot print_timing: id  2 | task 3987 |    graphs reused =       3629
426.54.830.829 I slot      release: id  2 | task 3987 | stop processing: n_tokens = 363, truncated = 0
426.54.841.295 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.730 (> 0.100 thold), f_keep = 0.664
426.54.841.825 I slot launch_slot_: id  2 | task 4016 | processing task, is_child = 0
427.01.510.527 I slot print_timing: id  2 | task 4016 | prompt eval time =    3127.57 ms /   330 tokens (    9.48 ms per token,   105.51 tokens per second)
427.01.510.539 I slot print_timing: id  2 | task 4016 |        eval time =    3541.00 ms /    37 tokens (   95.70 ms per token,    10.45 tokens per second)
427.01.510.541 I slot print_timing: id  2 | task 4016 |       total time =    6668.58 ms /   367 tokens
427.01.510.542 I slot print_timing: id  2 | task 4016 |    graphs reused =       3664
427.01.510.662 I slot      release: id  2 | task 4016 | stop processing: n_tokens = 366, truncated = 0
427.01.538.794 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.658
427.01.539.736 I slot launch_slot_: id  2 | task 4055 | processing task, is_child = 0
427.08.648.885 I slot print_timing: id  2 | task 4055 | prompt eval time =    3352.18 ms /   364 tokens (    9.21 ms per token,   108.59 tokens per second)
427.08.648.893 I slot print_timing: id  2 | task 4055 |        eval time =    3756.84 ms /    40 tokens (   93.92 ms per token,    10.65 tokens per second)
427.08.648.894 I slot print_timing: id  2 | task 4055 |       total time =    7109.02 ms /   404 tokens
427.08.648.895 I slot print_timing: id  2 | task 4055 |    graphs reused =       3702
427.08.648.956 I slot      release: id  2 | task 4055 | stop processing: n_tokens = 403, truncated = 0
427.08.656.758 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.598
427.08.657.770 I slot launch_slot_: id  2 | task 4097 | processing task, is_child = 0
427.16.365.583 I slot print_timing: id  2 | task 4097 | prompt eval time =    3336.47 ms /   366 tokens (    9.12 ms per token,   109.70 tokens per second)
427.16.365.591 I slot print_timing: id  2 | task 4097 |        eval time =    4371.17 ms /    47 tokens (   93.00 ms per token,    10.75 tokens per second)
427.16.365.592 I slot print_timing: id  2 | task 4097 |       total time =    7707.64 ms /   413 tokens
427.16.365.593 I slot print_timing: id  2 | task 4097 |    graphs reused =       3747
427.16.365.785 I slot      release: id  2 | task 4097 | stop processing: n_tokens = 412, truncated = 0
427.16.388.166 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.671 (> 0.100 thold), f_keep = 0.585
427.16.388.667 I slot launch_slot_: id  2 | task 4146 | processing task, is_child = 0
427.22.437.657 I slot print_timing: id  2 | task 4146 | prompt eval time =    3347.65 ms /   359 tokens (    9.32 ms per token,   107.24 tokens per second)
427.22.437.666 I slot print_timing: id  2 | task 4146 |        eval time =    2701.26 ms /    29 tokens (   93.15 ms per token,    10.74 tokens per second)
427.22.437.667 I slot print_timing: id  2 | task 4146 |       total time =    6048.90 ms /   388 tokens
427.22.437.668 I slot print_timing: id  2 | task 4146 |    graphs reused =       3774
427.22.437.727 I slot      release: id  2 | task 4146 | stop processing: n_tokens = 387, truncated = 0
427.22.447.134 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.683 (> 0.100 thold), f_keep = 0.623
427.22.447.538 I slot launch_slot_: id  2 | task 4177 | processing task, is_child = 0
427.29.476.016 I slot print_timing: id  2 | task 4177 | prompt eval time =    3334.19 ms /   353 tokens (    9.45 ms per token,   105.87 tokens per second)
427.29.476.025 I slot print_timing: id  2 | task 4177 |        eval time =    3694.20 ms /    39 tokens (   94.72 ms per token,    10.56 tokens per second)
427.29.476.026 I slot print_timing: id  2 | task 4177 |       total time =    7028.39 ms /   392 tokens
427.29.476.027 I slot print_timing: id  2 | task 4177 |    graphs reused =       3811
427.29.476.087 I slot      release: id  2 | task 4177 | stop processing: n_tokens = 391, truncated = 0
427.29.483.843 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.693 (> 0.100 thold), f_keep = 0.616
427.29.484.399 I slot launch_slot_: id  2 | task 4218 | processing task, is_child = 0
427.35.953.630 I slot print_timing: id  2 | task 4218 | prompt eval time =    3143.15 ms /   348 tokens (    9.03 ms per token,   110.72 tokens per second)
427.35.953.638 I slot print_timing: id  2 | task 4218 |        eval time =    3325.98 ms /    36 tokens (   92.39 ms per token,    10.82 tokens per second)
427.35.953.640 I slot print_timing: id  2 | task 4218 |       total time =    6469.13 ms /   384 tokens
427.35.953.641 I slot print_timing: id  2 | task 4218 |    graphs reused =       3845
427.35.953.730 I slot      release: id  2 | task 4218 | stop processing: n_tokens = 383, truncated = 0
427.35.962.895 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.629
427.35.963.363 I slot launch_slot_: id  2 | task 4256 | processing task, is_child = 0
427.42.251.589 I slot print_timing: id  2 | task 4256 | prompt eval time =    3136.36 ms /   339 tokens (    9.25 ms per token,   108.09 tokens per second)
427.42.251.597 I slot print_timing: id  2 | task 4256 |        eval time =    3151.77 ms /    32 tokens (   98.49 ms per token,    10.15 tokens per second)
427.42.251.598 I slot print_timing: id  2 | task 4256 |       total time =    6288.14 ms /   371 tokens
427.42.251.599 I slot print_timing: id  2 | task 4256 |    graphs reused =       3875
427.42.251.656 I slot      release: id  2 | task 4256 | stop processing: n_tokens = 370, truncated = 0
427.42.261.200 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.660 (> 0.100 thold), f_keep = 0.651
427.42.261.606 I slot launch_slot_: id  2 | task 4290 | processing task, is_child = 0
427.48.824.263 I slot print_timing: id  2 | task 4290 | prompt eval time =    3364.99 ms /   365 tokens (    9.22 ms per token,   108.47 tokens per second)
427.48.824.278 I slot print_timing: id  2 | task 4290 |        eval time =    3197.57 ms /    35 tokens (   91.36 ms per token,    10.95 tokens per second)
427.48.824.280 I slot print_timing: id  2 | task 4290 |       total time =    6562.56 ms /   400 tokens
427.48.824.282 I slot print_timing: id  2 | task 4290 |    graphs reused =       3908
427.48.824.461 I slot      release: id  2 | task 4290 | stop processing: n_tokens = 399, truncated = 0
427.48.837.813 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.604
427.48.838.478 I slot launch_slot_: id  2 | task 4327 | processing task, is_child = 0
427.56.593.489 I slot print_timing: id  2 | task 4327 | prompt eval time =    3370.60 ms /   366 tokens (    9.21 ms per token,   108.59 tokens per second)
427.56.593.507 I slot print_timing: id  2 | task 4327 |        eval time =    4384.28 ms /    45 tokens (   97.43 ms per token,    10.26 tokens per second)
427.56.593.510 I slot print_timing: id  2 | task 4327 |       total time =    7754.88 ms /   411 tokens
427.56.593.512 I slot print_timing: id  2 | task 4327 |    graphs reused =       3951
427.56.593.641 I slot      release: id  2 | task 4327 | stop processing: n_tokens = 410, truncated = 0
427.56.603.608 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.588
427.56.604.275 I slot launch_slot_: id  2 | task 4374 | processing task, is_child = 0
428.04.129.088 I slot print_timing: id  2 | task 4374 | prompt eval time =    3373.87 ms /   366 tokens (    9.22 ms per token,   108.48 tokens per second)
428.04.129.097 I slot print_timing: id  2 | task 4374 |        eval time =    4150.81 ms /    44 tokens (   94.34 ms per token,    10.60 tokens per second)
428.04.129.099 I slot print_timing: id  2 | task 4374 |       total time =    7524.69 ms /   410 tokens
428.04.129.100 I slot print_timing: id  2 | task 4374 |    graphs reused =       3993
428.04.129.182 I slot      release: id  2 | task 4374 | stop processing: n_tokens = 409, truncated = 0
428.04.137.426 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.655 (> 0.100 thold), f_keep = 0.589
428.04.137.827 I slot launch_slot_: id  2 | task 4420 | processing task, is_child = 0
428.11.485.537 I slot print_timing: id  2 | task 4420 | prompt eval time =    3405.87 ms /   368 tokens (    9.26 ms per token,   108.05 tokens per second)
428.11.485.547 I slot print_timing: id  2 | task 4420 |        eval time =    3941.74 ms /    42 tokens (   93.85 ms per token,    10.66 tokens per second)
428.11.485.548 I slot print_timing: id  2 | task 4420 |       total time =    7347.61 ms /   410 tokens
428.11.485.549 I slot print_timing: id  2 | task 4420 |    graphs reused =       4033
428.11.485.611 I slot      release: id  2 | task 4420 | stop processing: n_tokens = 409, truncated = 0
428.11.514.484 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.589
428.11.514.937 I slot launch_slot_: id  2 | task 4464 | processing task, is_child = 0
428.18.841.890 I slot print_timing: id  2 | task 4464 | prompt eval time =    3444.58 ms /   371 tokens (    9.28 ms per token,   107.71 tokens per second)
428.18.841.900 I slot print_timing: id  2 | task 4464 |        eval time =    3882.28 ms /    41 tokens (   94.69 ms per token,    10.56 tokens per second)
428.18.841.902 I slot print_timing: id  2 | task 4464 |       total time =    7326.86 ms /   412 tokens
428.18.841.902 I slot print_timing: id  2 | task 4464 |    graphs reused =       4072
428.18.842.003 I slot      release: id  2 | task 4464 | stop processing: n_tokens = 411, truncated = 0
428.18.873.309 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.594
428.18.873.677 I slot launch_slot_: id  2 | task 4507 | processing task, is_child = 0
428.26.811.154 I slot print_timing: id  2 | task 4507 | prompt eval time =    3460.97 ms /   371 tokens (    9.33 ms per token,   107.20 tokens per second)
428.26.811.163 I slot print_timing: id  2 | task 4507 |        eval time =    4476.39 ms /    47 tokens (   95.24 ms per token,    10.50 tokens per second)
428.26.811.164 I slot print_timing: id  2 | task 4507 |       total time =    7937.37 ms /   418 tokens
428.26.811.165 I slot print_timing: id  2 | task 4507 |    graphs reused =       4117
428.26.811.226 I slot      release: id  2 | task 4507 | stop processing: n_tokens = 417, truncated = 0
428.26.843.312 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.661 (> 0.100 thold), f_keep = 0.585
428.26.843.672 I slot launch_slot_: id  2 | task 4556 | processing task, is_child = 0
